Unnamed: 0,Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,Name,0,1,2,3,4,5,6,7,8,9,10,11,12
106,FluencyBank,109,9,5241600,5289600,0,0,1,0,0,0,0,0,2,0,0,0,FluencyBank_109_9,-366.0708,99.37497,7.4264407,32.066624,2.7950451,-7.428237,-6.084638,-13.526546,-19.394642,-6.432203,-14.559825,-8.253603,-13.038399
107,FluencyBank,109,10,5265760,5313760,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_109_10,-319.29956,105.83944,-2.9717982,33.243313,-0.2645626,-14.897607,-3.4868507,-21.687258,-28.542847,-7.757639,-15.380873,-8.598714,-15.858678
108,FluencyBank,109,11,5300000,5348000,0,0,2,0,2,0,0,0,0,0,0,0,FluencyBank_109_11,-305.7874,100.704926,0.7824004,21.018024,-3.0548725,-13.9145,0.16446255,-15.371213,-28.350931,-1.7501621,-18.858559,-10.475284,-13.537701
109,FluencyBank,109,12,5338240,5386240,0,0,1,1,0,0,0,0,1,0,0,0,FluencyBank_109_12,-318.11038,87.83705,6.332852,42.215515,-1.7549585,-14.711728,0.35220894,-17.271624,-28.300714,-8.627908,-17.817999,-10.544688,-13.565257
110,FluencyBank,109,13,5363680,5411680,0,0,0,1,0,0,0,0,2,0,0,0,FluencyBank_109_13,-344.2018,96.01427,1.32452,33.317818,-0.021784656,-9.547207,1.778923,-8.575622,-22.376543,-4.3568726,-15.552206,-7.976043,-15.004807
111,FluencyBank,109,14,5396800,5444800,0,0,0,1,0,0,0,3,2,0,0,0,FluencyBank_109_14,-344.67438,91.69268,10.005264,16.014406,-1.3012543,-5.243492,-5.519802,-6.620947,-17.982176,-0.7948756,-11.097369,-6.1748967,-13.250387
112,FluencyBank,109,15,5426560,5474560,0,0,0,1,1,0,0,2,1,0,0,0,FluencyBank_109_15,-328.23102,88.63891,3.9098442,24.283955,8.479935,-9.851689,-11.8608465,-13.425896,-17.978094,0.13402218,-18.892479,-8.884132,-13.068466
113,FluencyBank,109,16,3241280,3289280,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_109_16,-266.05692,115.56233,-7.2949815,24.993784,-7.9892087,-6.0489507,-8.941582,-10.573689,-6.1674194,-8.450982,-8.809024,-8.723492,-10.629871
114,FluencyBank,109,17,3274720,3322720,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_109_17,-289.49268,110.412315,0.79704267,24.89927,-6.12418,-4.838331,-10.299455,-6.5911126,-7.017962,-6.28644,-9.725131,-6.766062,-10.152393
115,FluencyBank,109,18,5473280,5521280,0,0,1,0,0,0,0,3,2,0,0,0,FluencyBank_109_18,-349.64645,104.06712,-1.7907095,30.870823,-2.9819827,-5.878414,-0.65405315,-15.423524,-18.78266,-4.4093657,-13.071195,-10.4944935,-14.810045
116,FluencyBank,109,19,5517600,5565600,0,0,3,0,0,0,0,2,0,0,0,0,FluencyBank_109_19,-333.13422,106.164894,-9.137188,19.232391,-3.0591352,-9.858492,-5.0792975,-16.258669,-17.440397,5.484238,-14.16072,-9.1216135,-13.34479
117,FluencyBank,109,20,5562400,5610400,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_109_20,-341.06467,116.20484,-6.354582,24.670448,-3.5613656,-10.753782,-7.790079,-16.939169,-19.58203,-3.5847251,-14.279703,-8.924224,-14.616623
118,FluencyBank,109,21,5588800,5636800,0,0,3,1,0,0,0,0,0,0,0,0,FluencyBank_109_21,-328.35126,114.64747,-13.748575,33.017406,-3.2680333,-15.005845,-6.5694146,-20.117027,-22.032513,-3.681297,-15.7412615,-8.3796015,-16.204527
119,FluencyBank,109,22,5727200,5775200,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_109_22,-296.25864,122.03989,-11.096669,22.225092,6.0812235,-10.832091,-10.37343,-21.130539,-28.755451,-4.5716558,-14.361723,-12.44037,-22.153717
120,FluencyBank,109,23,5758880,5806880,0,0,0,1,0,0,0,0,2,1,0,0,FluencyBank_109_23,-275.63885,95.15574,-3.0027986,37.26694,8.962363,-14.520551,-9.275227,-19.631004,-30.263176,-11.690627,-17.608154,-13.244831,-17.06889
121,FluencyBank,109,24,5779040,5827040,0,0,1,0,0,0,0,3,2,0,0,0,FluencyBank_109_24,-301.25745,81.466995,11.093248,30.252228,2.6773007,-9.589107,-4.9175596,-17.698683,-24.707973,-6.4182835,-17.116522,-10.712036,-12.536255
122,FluencyBank,109,25,5814080,5862080,0,0,0,0,3,0,0,1,0,0,0,0,FluencyBank_109_25,-311.68307,117.61802,-8.513974,24.051214,-5.7394996,-11.355787,-4.9033546,-20.451674,-22.034698,-2.0102298,-17.265236,-6.3937635,-12.596262
123,FluencyBank,109,26,5833120,5881120,0,0,0,2,1,1,0,0,0,0,0,0,FluencyBank_109_26,-332.65338,110.649506,-5.1844296,30.337584,-2.4165857,-10.274162,-7.3169537,-19.994268,-18.387657,0.9895618,-16.738081,-6.8285666,-11.502209
124,FluencyBank,109,27,5880160,5928160,0,0,2,2,0,0,0,1,0,1,0,0,FluencyBank_109_27,-361.41052,102.41492,2.3345528,18.42323,-1.6301552,1.0354894,-3.980547,-8.77942,-13.24338,1.1761737,-13.617464,-12.168183,-13.832293
125,FluencyBank,109,28,5906720,5954720,0,0,0,0,0,1,0,2,2,0,0,0,FluencyBank_109_28,-357.57397,99.39631,5.316596,23.195118,-2.863264,-1.3901005,-4.9196177,-7.2432823,-16.698696,-2.1745343,-13.550911,-10.401299,-10.378958
126,FluencyBank,109,29,6017920,6065920,0,0,0,2,1,0,0,0,0,1,0,0,FluencyBank_109_29,-251.54935,100.48152,-24.571741,40.25749,-1.2646732,-28.126146,-10.352836,-24.33692,-22.553473,-4.28933,-26.212517,-8.524309,-8.1066475
127,FluencyBank,109,30,6047680,6095680,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_109_30,-264.41885,105.42136,-21.289557,25.042795,0.71592283,-20.180355,-16.060266,-24.644728,-18.667677,0.9081233,-21.144758,-9.379519,-7.0339594
128,FluencyBank,109,31,6181440,6229440,0,0,0,0,0,0,0,3,3,0,0,0,FluencyBank_109_31,-273.7091,106.47768,-7.3612585,22.674109,-2.6536183,-19.052818,-10.632085,-27.6305,-21.94893,1.5477111,-17.819363,-10.251203,-9.913556
129,FluencyBank,109,32,6217120,6265120,0,0,0,1,1,1,0,3,0,0,0,0,FluencyBank_109_32,-317.9073,94.595764,11.484411,14.37731,-3.6907854,-9.385093,-9.441005,-20.428516,-15.156989,8.555737,-12.181134,-9.956756,-11.355145
130,FluencyBank,109,33,4080160,4128160,0,0,0,1,1,1,0,2,0,0,0,0,FluencyBank_109_33,-263.79642,69.06718,-2.938079,37.576797,-7.9434114,-12.137696,3.980956,-18.483755,-20.361872,-4.711502,-13.819705,-9.395216,-14.335867
131,FluencyBank,109,34,4105440,4153440,0,0,1,0,0,0,0,2,2,2,0,0,FluencyBank_109_34,-271.6499,95.741615,-20.042961,26.785154,-9.30362,-8.033017,1.0840299,-18.391596,-20.263521,2.1709085,-12.393653,-7.5366983,-17.419273
132,FluencyBank,109,35,6234400,6282400,0,0,0,2,1,0,0,0,0,0,0,0,FluencyBank_109_35,-336.91968,97.813385,7.4976645,24.233227,-4.547616,-7.543875,-7.0517035,-14.159486,-14.542034,2.1525981,-11.0273075,-9.610941,-12.930859
133,FluencyBank,109,36,6299040,6347040,0,0,0,0,3,0,0,0,0,0,0,0,FluencyBank_109_36,-405.16714,99.41794,13.534482,20.50532,3.0153291,5.4082994,-4.7928853,-2.7344654,-9.457163,0.1187226,-8.324519,-8.097224,-12.996603
134,FluencyBank,109,37,6344160,6392160,0,0,0,2,1,0,0,0,0,0,0,0,FluencyBank_109_37,-329.4025,91.33585,7.3889623,22.98571,-1.7306904,-7.5584974,-6.3112392,-19.820185,-17.732738,0.73535734,-15.322384,-14.806354,-13.761909
135,FluencyBank,109,38,6358880,6406880,0,0,0,1,2,0,0,0,0,0,0,0,FluencyBank_109_38,-349.54633,98.18962,5.004859,26.70559,-5.762571,-4.3533306,-4.8443184,-14.39516,-14.990273,0.10435404,-14.230278,-13.100709,-14.992025
136,FluencyBank,109,39,6376640,6424640,0,0,0,0,1,2,0,0,0,0,0,0,FluencyBank_109_39,-358.79645,95.47765,1.2510399,26.139061,-1.5152411,-2.884149,-4.6800766,-11.454471,-12.072585,0.20502053,-13.232232,-10.650146,-15.105602
137,FluencyBank,109,40,6428800,6476800,0,0,0,0,0,0,0,3,3,0,0,0,FluencyBank_109_40,-342.0378,100.16067,-6.091406,16.89182,-2.125089,-2.507056,-6.5979567,-11.048469,-16.198553,0.5143395,-7.70513,-9.064562,-12.952152
138,FluencyBank,109,41,6454880,6502880,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_109_41,-338.76324,99.77639,-1.7935691,21.629564,-11.945632,-10.041921,-9.89658,-7.8488264,-10.353425,-3.4819398,-4.6601973,-8.9486885,-12.767446
139,FluencyBank,109,42,6510880,6558880,0,0,1,2,1,0,0,0,0,1,0,0,FluencyBank_109_42,-334.48203,105.741264,-8.106925,22.370062,-6.6691766,-7.8297124,-13.869195,-5.212752,-7.981118,-2.0535636,-10.389586,-10.109417,-15.695589
140,FluencyBank,109,43,6535200,6583200,0,0,0,1,2,0,0,0,0,0,0,0,FluencyBank_109_43,-326.1828,115.72148,-10.517722,7.7464185,-9.558753,-4.095717,-4.7724123,-12.864783,-19.435558,8.3161955,-11.284973,-13.172464,-14.428484
141,FluencyBank,109,44,6602400,6650400,0,0,1,0,0,0,0,0,2,2,0,0,FluencyBank_109_44,-346.84018,100.70658,6.3421454,29.11358,2.953625,-6.7393155,-3.024081,-11.524049,-17.766161,-5.8999186,-18.162212,-11.019805,-11.950809
142,FluencyBank,109,45,6628800,6676800,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_109_45,-334.89365,99.7892,1.6701138,23.543203,2.4738598,-8.831755,-7.8264537,-15.8507595,-13.1671095,-0.13756226,-14.8809395,-10.590338,-10.084071
143,FluencyBank,109,46,6755360,6803360,0,0,0,1,2,0,0,0,0,0,0,0,FluencyBank_109_46,-287.57526,107.914444,-5.575858,14.920159,-5.332563,-9.315947,-11.378089,-23.207973,-20.582983,0.35260797,-23.18302,-10.976206,-9.140175
144,FluencyBank,109,47,6787040,6835040,0,0,3,0,0,0,0,1,0,1,0,0,FluencyBank_109_47,-327.53845,106.250565,-1.35163,16.782124,0.94001234,-3.767556,-6.6568966,-14.224666,-17.522665,-2.7221692,-18.191317,-9.016836,-10.317746
145,FluencyBank,109,48,4135040,4183040,0,0,1,0,0,0,0,0,2,0,0,0,FluencyBank_109_48,-306.27637,113.90157,-10.928105,18.116028,-7.4459515,-7.413135,-3.3491545,-14.722136,-17.60243,1.243831,-16.650312,-8.3270035,-15.614125
146,FluencyBank,109,49,6886400,6934400,0,0,0,1,1,1,0,2,0,0,0,0,FluencyBank_109_49,-297.44415,97.89671,-8.345562,17.148558,0.35419714,-11.936013,-8.019748,-18.938559,-13.957013,1.6726425,-19.593645,-10.253529,-10.140271
147,FluencyBank,109,50,6912480,6960480,0,0,0,0,0,0,0,3,3,0,0,0,FluencyBank_109_50,-286.4894,118.12078,-16.32544,23.883371,-2.0410774,-17.38254,-11.095448,-23.729902,-21.735765,0.34792903,-22.06738,-10.43834,-10.906405
148,FluencyBank,109,51,6931680,6979680,0,0,0,0,0,1,0,1,2,0,0,0,FluencyBank_109_51,-308.0373,106.6333,-6.4509706,38.205627,1.5992373,-18.50069,-7.510579,-19.560638,-23.010368,-6.9530907,-22.980011,-9.006462,-9.798457
149,FluencyBank,109,52,7061440,7109440,0,0,0,0,0,0,0,2,3,0,0,0,FluencyBank_109_52,-329.09357,113.496445,-9.321989,21.027514,2.4374068,-3.763277,-8.598811,-22.616291,-18.998812,3.5614097,-17.565327,-11.290826,-13.2726555
150,FluencyBank,109,53,7086240,7134240,0,0,0,1,0,0,0,2,2,1,0,0,FluencyBank_109_53,-297.6124,108.8349,-9.969402,19.818367,2.7205117,-15.330703,-10.261742,-26.86701,-19.095314,0.17752817,-19.444345,-9.550549,-9.513346
151,FluencyBank,109,54,7126880,7174880,0,0,2,0,0,0,0,0,1,0,0,0,FluencyBank_109_54,-308.74936,103.9499,-4.119487,35.10091,-0.53266686,-13.350112,-6.222743,-19.982452,-19.05763,-6.594235,-21.501476,-6.7981515,-14.522073
152,FluencyBank,109,55,7195680,7243680,0,0,0,1,2,0,0,3,0,0,0,0,FluencyBank_109_55,-351.00433,106.24925,-3.0505505,16.755901,-0.16267782,0.58749527,-3.8312082,-10.535945,-12.200349,2.954607,-11.636682,-11.019491,-14.659944
153,FluencyBank,109,56,7220160,7268160,0,0,1,0,0,0,0,3,2,0,0,0,FluencyBank_109_56,-304.15887,116.67629,-16.26432,15.043474,-6.154043,-9.688138,-8.818096,-13.541859,-18.283672,4.073651,-14.31898,-9.987174,-9.67312
154,FluencyBank,109,57,7309120,7357120,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_109_57,-315.20755,102.40746,0.54781955,26.998932,-0.9089526,-12.120014,-5.89488,-15.584364,-15.963964,-2.6538074,-18.313948,-9.186,-12.905744
155,FluencyBank,109,58,7344160,7392160,0,0,0,1,1,0,0,0,1,0,0,0,FluencyBank_109_58,-297.76996,80.53368,12.460316,8.864818,-11.989118,0.67136884,-2.8801765,-14.98014,-12.03084,-4.6226525,-10.879114,-11.140527,-8.827792
156,FluencyBank,109,59,7452800,7500800,0,0,0,1,0,1,0,0,1,0,0,0,FluencyBank_109_59,-319.36182,118.07558,-6.8606777,17.65315,-6.2693954,-11.291496,-8.808967,-18.5942,-18.301537,1.692638,-14.418033,-4.5185943,-10.899316
157,FluencyBank,109,60,7481760,7529760,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_109_60,-315.35324,126.5989,-8.633961,23.676031,0.29960796,-12.466206,-9.466441,-16.761753,-25.132114,-2.649581,-16.605272,-11.661854,-13.146683
158,FluencyBank,109,61,7517280,7565280,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_109_61,-285.90686,111.40486,-4.3544273,16.57203,-4.07052,-15.757131,-9.518313,-18.439451,-23.152891,-1.4601051,-18.062077,-15.166187,-8.287116
159,FluencyBank,109,62,7539360,7587360,0,0,1,0,0,0,0,0,2,0,0,0,FluencyBank_109_62,-321.1572,107.198654,2.4874818,14.650867,-7.254445,-7.403405,-6.190189,-14.791223,-15.835834,1.2399414,-13.882458,-10.66432,-9.02277
160,FluencyBank,109,63,7627360,7675360,0,0,0,0,1,0,0,0,2,0,0,0,FluencyBank_109_63,-315.90173,103.14182,-5.669597,9.076326,-7.3011703,-3.4578173,-7.3977494,-9.533362,-9.200386,-4.613576,-9.52549,-13.058773,-14.507375
161,FluencyBank,109,64,7656960,7704960,0,0,0,1,1,0,0,0,1,0,0,0,FluencyBank_109_64,-251.93285,104.97249,-15.366099,9.1813135,-17.890327,-11.841902,-20.326284,-12.768336,-4.208783,-8.084776,-9.139393,-11.874383,-13.601486
162,FluencyBank,109,65,4168960,4216960,0,0,0,0,3,0,0,0,0,0,0,0,FluencyBank_109_65,-295.85516,105.09999,-17.743654,26.716438,-5.1403985,-14.494752,-5.720423,-12.929996,-17.771559,0.042040017,-14.963267,-9.104828,-16.359243
163,FluencyBank,109,66,7689280,7737280,0,0,0,1,0,1,0,3,2,2,0,0,FluencyBank_109_66,-260.39093,118.720924,-27.274385,9.0301485,-21.406834,-4.1691766,-18.790981,-14.860126,0.055185076,-1.0630451,-8.297399,-8.3173685,-11.013313
164,FluencyBank,109,67,7706880,7754880,0,0,1,0,0,0,0,3,2,0,0,0,FluencyBank_109_67,-268.8657,121.415,-24.861835,2.8862689,-13.875722,-8.615951,-18.822695,-14.048658,-1.7479234,-1.6307166,-6.3406224,-6.2192416,-11.41869
165,FluencyBank,109,68,7742560,7790560,0,0,0,0,3,0,0,1,0,0,0,0,FluencyBank_109_68,-338.43832,102.77565,4.5948944,15.060781,-0.48978594,-7.299424,-14.46629,-6.1384172,-5.9606957,-2.8579957,-7.866902,-4.177513,-10.919659
166,FluencyBank,109,69,7789920,7837920,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_109_69,-330.26666,90.001686,-5.253623,26.257944,0.49375477,-4.446738,-1.1762735,-14.725465,-13.952094,0.05798888,-13.803152,-7.9129276,-17.339876
167,FluencyBank,109,70,7832160,7880160,0,0,1,0,0,0,0,0,2,0,0,0,FluencyBank_109_70,-297.27945,107.09194,-24.113829,30.015114,-6.5438237,-16.642742,-10.951315,-17.82955,-14.919297,10.180741,-17.193272,-7.77016,-7.238648
168,FluencyBank,109,71,7934560,7982560,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_109_71,-300.08905,88.76863,-6.8922586,12.8232,4.2442713,-15.706961,-8.860574,-15.576186,-13.561495,4.7717853,-14.700934,-10.385808,-9.064695
169,FluencyBank,109,72,7959360,8007360,0,0,0,1,2,1,0,0,0,0,0,0,FluencyBank_109_72,-254.6544,93.694786,-18.733862,18.05019,3.862092,-26.844933,-9.619241,-25.669985,-17.387896,5.862597,-19.725668,-9.346175,-7.763894
170,FluencyBank,109,73,8025760,8073760,0,0,0,0,0,1,0,3,2,0,0,0,FluencyBank_109_73,-312.46436,113.569786,-4.9938145,6.55519,-9.850283,-5.358723,-9.273019,-13.742933,-13.218021,7.140284,-17.494184,-12.460249,-10.671472
171,FluencyBank,109,74,8203840,8251840,0,0,0,0,2,0,0,0,1,1,0,0,FluencyBank_109_74,-290.1885,122.714836,-2.788785,32.65136,6.1967754,-12.327137,-2.6149497,-18.877634,-22.836388,-8.394128,-20.370798,-10.67196,-15.352334
172,FluencyBank,109,75,8230240,8278240,0,0,2,0,1,0,0,0,0,0,0,0,FluencyBank_109_75,-288.53635,129.07047,-5.7510595,40.09627,-2.222516,-18.062408,-6.3837495,-19.181341,-18.469078,-7.611887,-20.714342,-4.5475483,-9.746868
173,FluencyBank,109,76,8354560,8402560,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_109_76,-270.64917,84.78854,14.585678,17.725353,-0.19206221,-9.13479,-3.3464994,-9.378521,-8.827947,-5.2750173,-13.307191,-7.5131803,-11.799865
174,FluencyBank,109,77,8383040,8431040,0,0,0,0,1,0,0,0,2,0,0,0,FluencyBank_109_77,-288.12283,112.32342,-0.41413686,29.410572,-5.368426,-6.607293,-6.824057,-9.344226,-10.457043,-8.67097,-13.551467,-9.000625,-11.218295
175,FluencyBank,109,78,4340800,4388800,0,0,0,0,0,1,0,1,3,0,0,0,FluencyBank_109_78,-328.70096,78.46015,22.095882,18.069637,-6.860765,-4.6912165,-6.861079,-14.054512,-13.729711,1.372125,-15.147061,-7.040538,-10.061378
176,FluencyBank,109,79,4376800,4424800,0,0,1,1,1,0,0,2,0,1,0,0,FluencyBank_109_79,-324.71362,102.72226,2.9389927,28.690731,-2.2982373,-12.209548,-4.8618116,-16.669237,-17.180485,0.4273004,-15.354211,-7.052912,-16.440912
177,FluencyBank,109,80,4445120,4493120,0,0,3,0,0,0,0,0,0,1,0,0,FluencyBank_109_80,-281.0181,108.88479,-13.099891,25.333202,-10.580073,-12.614377,-5.286027,-25.97556,-23.565092,3.9996212,-16.100164,-11.368021,-17.824778
178,FluencyBank,109,81,4471360,4519360,0,0,0,0,0,0,0,2,3,0,0,0,FluencyBank_109_81,-311.62518,121.83541,-6.754588,29.833788,0.17981264,-14.321035,-1.7422754,-16.657692,-29.196735,-2.8993518,-13.283563,-16.104145,-17.754421
179,FluencyBank,109,82,4498720,4546720,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_109_82,-319.88455,117.88611,-3.3077726,31.604004,3.3494785,-12.037243,-3.0074642,-12.807051,-26.076458,-6.4815273,-14.208133,-13.807232,-16.8096
180,FluencyBank,109,83,4559520,4607520,0,0,0,0,2,0,0,0,1,0,0,0,FluencyBank_109_83,-280.60858,127.01278,-22.512432,20.555635,-8.807162,-10.509118,-6.116997,-22.783777,-19.543787,8.029326,-20.091291,-8.764872,-15.286663
181,FluencyBank,109,84,4604320,4652320,0,0,1,2,0,0,0,0,0,0,0,0,FluencyBank_109_84,-330.56723,112.1586,0.42465502,19.365644,-1.9788364,-4.2547407,-6.781351,-13.368932,-17.751263,-0.19167326,-16.941998,-7.434777,-9.430161
182,FluencyBank,111,0,0,48000,0,0,0,0,0,0,0,3,3,0,0,0,FluencyBank_111_0,-278.87393,101.43047,-10.835671,22.337215,-12.96744,-16.012043,-13.70529,-6.557339,-11.6263685,-3.263459,-4.0113606,-2.2266212,-7.899382
183,FluencyBank,111,1,9640800,9688800,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_111_1,-290.72958,106.95019,15.986966,18.315636,-6.3671565,-10.135373,-21.101532,-7.305431,-9.676517,-7.224855,-9.558976,-4.452508,-10.974548
185,FluencyBank,111,3,9816960,9864960,0,0,0,1,0,2,0,1,0,0,0,0,FluencyBank_111_3,-270.9683,103.20774,12.044929,15.456377,-5.820136,-8.38754,-30.53756,-5.740199,-10.051069,-9.592013,-8.587812,-6.5039454,-12.090278
186,FluencyBank,111,4,9847680,9895680,0,0,0,0,1,0,0,0,2,2,0,0,FluencyBank_111_4,-293.8303,114.25808,14.242536,16.549082,-10.060659,-7.7277055,-26.402222,-6.261517,-11.253792,-6.134579,-8.5373955,-5.755282,-9.830621
187,FluencyBank,111,5,10026240,10074240,0,0,0,0,0,3,0,1,0,0,0,0,FluencyBank_111_5,-265.3167,111.24873,9.54568,7.9126782,-14.780022,-7.2249026,-18.053959,-13.334484,-12.798459,-8.6643505,-8.453313,-3.0086474,-7.3288713
188,FluencyBank,111,6,9999520,10047520,0,0,0,2,0,0,0,0,1,0,0,0,FluencyBank_111_6,-274.46213,121.48592,7.372575,7.3074737,-17.935463,-8.811868,-20.31217,-7.0374975,-14.827785,-8.395405,-5.1982446,-3.2315392,-6.6237845
189,FluencyBank,111,7,10180320,10228320,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_111_7,-307.64224,109.86414,8.134565,16.572044,-9.338473,-5.5518475,-21.026224,-1.858901,-7.9584103,-7.9933543,-5.9316015,-5.447206,-9.658086
190,FluencyBank,111,8,10218560,10266560,0,0,0,1,0,3,0,1,0,0,0,0,FluencyBank_111_8,-270.42468,116.177704,3.4017184,19.068571,-14.057933,-10.215492,-24.18704,-7.9268975,-15.344547,-18.573433,-9.709057,-3.1470385,-12.810769
191,FluencyBank,111,9,10260640,10308640,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_111_9,-278.39865,114.86971,9.376575,11.248664,-14.985736,-7.8927374,-22.609146,-9.38673,-14.228048,-10.81238,-6.822533,-1.0376978,-9.083708
193,FluencyBank,111,11,1022560,1070560,0,0,0,0,0,2,0,0,1,0,0,0,FluencyBank_111_11,-297.36942,108.37015,7.5350895,14.484084,-12.4270315,-11.140453,-27.34991,-5.985956,-12.262017,-11.13509,-4.915292,-6.3206263,-9.615058
194,FluencyBank,111,12,1132640,1180640,0,0,0,0,1,3,0,1,0,0,0,0,FluencyBank_111_12,-320.7228,100.843346,19.490225,15.8240185,-9.472006,-5.9699435,-25.084072,-0.78026736,-7.3100233,-11.256495,-4.953536,-1.900397,-6.834225
195,FluencyBank,111,13,1163680,1211680,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_111_13,-314.26727,119.72958,10.328393,12.355419,-10.93172,-7.8553104,-22.265625,-4.040761,-12.752847,-12.262129,-5.1988974,-3.9365022,-7.965811
196,FluencyBank,111,14,1207200,1255200,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_111_14,-295.07642,106.77863,6.7184687,14.193112,-11.985597,-3.547176,-26.907572,-3.5489063,-16.390152,-10.177364,-1.1194403,-2.8928423,-12.429251
197,FluencyBank,111,15,1312800,1360800,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_111_15,-302.92413,94.02527,15.70374,15.299281,-3.480288,-4.956098,-22.234629,-11.016462,-9.526488,-8.193532,-6.4910097,-2.189055,-8.333712
198,FluencyBank,111,16,1343840,1391840,0,0,0,1,0,0,0,0,2,0,0,0,FluencyBank_111_16,-323.3699,120.450226,4.783151,19.423216,-6.0058365,-9.538618,-20.356909,-4.0992165,-14.508291,-6.8376284,-9.098264,-3.9960945,-4.775391
199,FluencyBank,111,17,1382880,1430880,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_111_17,-297.8864,105.17073,12.865115,14.453821,-9.469617,-5.383979,-22.900585,-10.885896,-17.296066,-8.915792,-6.8884263,-2.505733,-7.032975
200,FluencyBank,111,18,1478720,1526720,0,0,1,0,0,3,0,0,0,0,0,0,FluencyBank_111_18,-311.22787,100.38487,8.186931,22.597471,-0.8934385,-5.713659,-28.92375,-4.5667176,-8.239046,-9.195312,-5.6949215,-3.3108065,-7.129118
201,FluencyBank,111,19,1506880,1554880,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_111_19,-310.79868,91.60836,12.249521,20.521702,-0.41702092,-6.0869613,-23.298727,-12.4621,-11.646166,-7.2394567,-9.483012,-3.6074793,-7.686672
202,FluencyBank,111,20,1622240,1670240,0,0,0,0,0,2,0,0,1,0,0,0,FluencyBank_111_20,-288.25363,92.42507,13.349483,15.203861,-7.4004393,-5.3311133,-23.179874,-11.2407255,-10.457622,-9.380431,-6.7127705,-2.5682795,-9.455154
203,FluencyBank,111,21,1654720,1702720,0,0,1,2,1,1,0,1,0,0,0,0,FluencyBank_111_21,-358.0955,105.28686,15.703444,21.03887,0.11101813,-3.4128194,-9.928613,2.6048353,-12.573247,-12.105557,-9.080779,-3.9854968,-9.656843
204,FluencyBank,111,22,1676000,1724000,0,0,3,2,1,0,0,0,0,0,0,0,FluencyBank_111_22,-311.12546,109.02145,10.173922,22.311646,-0.54790086,-9.245489,-22.283476,-3.8095837,-18.345066,-14.873608,-9.722223,-5.7937856,-9.275868
205,FluencyBank,111,23,1720320,1768320,1,0,0,2,0,2,0,0,0,0,0,0,FluencyBank_111_23,-315.14157,105.38534,15.576786,19.261713,-6.33061,-4.8028955,-14.397767,-3.541969,-10.774632,-6.755106,-10.281574,-6.850745,-10.722142
206,FluencyBank,111,24,1749920,1797920,0,0,0,0,1,0,0,0,2,0,0,0,FluencyBank_111_24,-280.62296,115.1484,10.043353,17.66697,-8.542511,-11.56641,-23.751783,-8.67897,-12.013193,-12.656167,-9.540943,-5.1630177,-9.28634
207,FluencyBank,111,25,223520,271520,0,0,0,0,0,0,0,3,3,1,0,0,FluencyBank_111_25,-265.15402,99.93165,3.9110205,23.872105,-17.348701,-14.349145,-21.28318,-0.9157403,-19.276674,-9.208432,-2.9575553,-3.5617514,-8.163032
208,FluencyBank,111,26,248000,296000,0,0,0,0,0,0,0,3,3,0,0,0,FluencyBank_111_26,-258.49084,101.188644,-7.866435,19.9315,-9.380357,-10.014873,-22.832628,0.09274211,-17.114141,-14.048832,-4.416356,-6.7628503,-14.103944
209,FluencyBank,111,27,1856800,1904800,0,0,0,0,0,1,0,0,2,0,0,0,FluencyBank_111_27,-309.23056,120.95227,7.1696115,12.774239,-12.125962,-5.6181726,-17.805311,-1.0952761,-11.520161,-7.3125796,-6.717537,-4.240975,-11.302217
210,FluencyBank,111,28,1884800,1932800,0,0,0,1,0,0,0,0,2,2,0,0,FluencyBank_111_28,-304.21725,103.92196,14.244691,16.056208,-9.063411,-5.947411,-22.157944,-3.3047645,-12.3091755,-6.2089033,-4.8220096,-6.1803217,-9.959697
